Date,Open,High,Low,Close,Adj Close,Volume
2023-05-30,706.750000,707.000000,696.549988,701.299988,701.299988,1060529
2023-05-31,701.000000,701.150024,692.849976,697.349976,697.349976,1303929
2023-06-01,697.349976,706.000000,694.700012,701.950012,701.950012,1601582
2023-06-02,705.000000,721.750000,703.549988,717.000000,717.000000,4906504
2023-06-05,724.950012,725.000000,709.549988,714.450012,714.450012,3886959
2023-06-06,714.000000,718.400024,707.000000,709.549988,709.549988,1057193
2023-06-07,712.000000,730.000000,711.049988,727.000000,727.000000,4905409
2023-06-08,737.000000,785.950012,737.000000,772.000000,772.000000,19573305
2023-06-09,778.000000,822.000000,775.549988,814.299988,814.299988,16069470
2023-06-12,818.299988,818.599976,793.799988,812.150024,812.150024,5920162
2023-06-13,814.000000,839.650024,808.099976,833.250000,833.250000,7362528
2023-06-14,836.000000,864.400024,833.750000,856.849976,856.849976,8228033
2023-06-15,854.849976,898.500000,848.200012,892.900024,892.900024,15150540
2023-06-16,893.000000,909.900024,873.799988,895.150024,895.150024,10230106
2023-06-19,894.000000,914.950012,861.299988,871.250000,871.250000,6092694
2023-06-20,874.950012,899.000000,865.000000,895.750000,895.750000,4900491
2023-06-21,895.750000,901.000000,866.049988,872.950012,872.950012,3286071
2023-06-22,874.000000,885.250000,861.000000,865.950012,865.950012,2616962
2023-06-23,870.299988,871.450012,834.450012,841.700012,841.700012,2565549
2023-06-26,841.700012,858.000000,833.299988,838.099976,838.099976,2080700
2023-06-27,839.500000,857.900024,838.549988,852.500000,852.500000,2232821
2023-06-28,856.200012,862.500000,843.349976,849.599976,849.599976,2054107
2023-06-30,852.000000,870.950012,851.799988,867.849976,867.849976,1966249
2023-07-03,871.799988,875.950012,845.000000,848.849976,848.849976,2663766
2023-07-04,853.200012,858.000000,833.150024,836.750000,836.750000,1694104
2023-07-05,851.000000,862.000000,845.950012,853.450012,853.450012,3511139
2023-07-06,855.000000,873.000000,855.000000,869.950012,869.950012,2009403
2023-07-07,868.799988,868.799988,849.000000,850.700012,850.700012,1475430
2023-07-10,851.000000,855.000000,818.099976,823.549988,823.549988,2521396
2023-07-11,825.950012,829.599976,801.299988,806.750000,806.750000,2462223
2023-07-12,812.200012,866.400024,809.000000,854.750000,854.750000,7560742
2023-07-13,867.000000,867.599976,830.000000,836.950012,836.950012,2849491
2023-07-14,842.000000,854.000000,838.650024,850.750000,850.750000,1504323
2023-07-17,854.700012,864.900024,848.150024,862.599976,862.599976,1504789
2023-07-18,864.000000,864.500000,837.549988,840.400024,840.400024,1507433
2023-07-19,845.000000,852.000000,825.099976,842.299988,842.299988,1895385
2023-07-20,843.000000,855.000000,830.500000,851.349976,851.349976,1924170
2023-07-21,851.549988,852.799988,828.500000,844.299988,844.299988,2474714
2023-07-24,840.000000,857.549988,796.000000,802.000000,802.000000,8395335
2023-07-25,815.000000,820.900024,752.000000,789.599976,789.599976,11879807
2023-07-26,794.750000,798.000000,776.000000,788.299988,788.299988,3214039
2023-07-27,788.299988,791.700012,777.000000,779.549988,779.549988,1990884
2023-07-28,779.500000,779.500000,755.650024,762.900024,762.900024,3081901
2023-07-31,760.000000,804.950012,760.000000,800.400024,800.400024,4516962
2023-08-01,802.799988,815.900024,783.200012,787.200012,787.200012,3429510
2023-08-02,787.000000,787.000000,768.599976,776.099976,776.099976,1676745
2023-08-03,777.299988,781.549988,764.150024,767.599976,767.599976,1256708
2023-08-04,785.000000,799.450012,776.000000,796.599976,796.599976,3723457
2023-08-07,865.000000,887.700012,835.250000,850.700012,850.700012,12517134
2023-08-08,840.950012,849.700012,827.299988,830.650024,830.650024,2336306
2023-08-09,828.799988,845.900024,825.049988,838.549988,838.549988,1980457
2023-08-10,836.950012,867.799988,833.650024,858.099976,858.099976,4366573
2023-08-11,858.099976,873.000000,853.000000,864.549988,864.549988,3686481
2023-08-14,865.000000,869.500000,840.799988,863.799988,863.799988,2104161
2023-08-16,857.700012,881.000000,855.799988,874.450012,874.450012,1921859
2023-08-17,876.849976,890.400024,864.049988,865.950012,865.950012,2666664
2023-08-18,865.650024,874.599976,853.200012,859.849976,859.849976,2240424
2023-08-21,848.799988,856.900024,830.250000,837.950012,837.950012,2672746
2023-08-22,844.549988,861.950012,842.750000,857.349976,857.349976,1890624
2023-08-23,863.000000,916.150024,863.000000,904.750000,904.750000,7713906
2023-08-24,926.000000,931.950012,898.200012,904.450012,904.450012,6949762
2023-08-25,919.000000,938.650024,888.000000,899.200012,899.200012,7801009
2023-08-28,903.150024,905.299988,866.400024,882.799988,882.799988,4182743
2023-08-29,879.400024,881.000000,850.000000,852.900024,852.900024,4731257
2023-08-30,860.000000,868.000000,853.000000,861.750000,861.750000,4854891
2023-08-31,862.950012,866.150024,851.000000,853.900024,853.900024,2056652
2023-09-01,855.400024,874.750000,850.599976,857.400024,857.400024,2857480
2023-09-04,865.000000,865.000000,850.000000,856.700012,856.700012,2293054
2023-09-05,867.000000,889.000000,863.299988,881.099976,881.099976,2722237
2023-09-06,884.549988,902.900024,882.400024,898.799988,898.799988,3674372
2023-09-07,901.000000,902.349976,883.000000,894.349976,894.349976,2203577
2023-09-08,894.349976,919.500000,883.400024,905.400024,905.400024,2529568
2023-09-11,920.000000,921.000000,896.000000,904.400024,904.400024,2198944
2023-09-12,905.000000,913.450012,854.849976,864.549988,864.549988,2897750
2023-09-13,868.549988,877.950012,825.000000,838.250000,838.250000,4053655
2023-09-14,849.799988,867.349976,848.000000,856.549988,856.549988,2340206
2023-09-15,858.000000,896.200012,858.000000,885.150024,885.150024,10300254
2023-09-18,881.900024,885.500000,870.000000,873.200012,873.200012,1789388
2023-09-20,861.650024,863.799988,850.099976,853.349976,853.349976,1473808
2023-09-21,852.000000,858.700012,835.349976,841.049988,841.049988,1195092
2023-09-22,845.000000,854.599976,835.099976,850.000000,850.000000,1080524
2023-09-25,846.400024,873.000000,834.299988,848.450012,848.450012,2665545
2023-09-26,845.000000,856.799988,842.400024,852.299988,852.299988,869703
2023-09-27,850.000000,856.799988,847.700012,853.200012,853.200012,686017
2023-09-28,853.200012,858.000000,847.200012,854.400024,854.400024,673933
2023-09-29,858.049988,862.000000,854.400024,857.700012,857.700012,712361
2023-10-03,856.000000,880.250000,855.000000,876.599976,876.599976,1816743
2023-10-04,873.900024,874.799988,850.099976,863.099976,863.099976,1213688
2023-10-05,867.000000,902.000000,863.900024,895.099976,895.099976,2705895
2023-10-06,904.500000,936.700012,902.000000,928.299988,928.299988,6872469
2023-10-09,917.500000,928.299988,891.000000,905.200012,905.200012,2468269
2023-10-10,909.950012,955.000000,909.950012,949.700012,949.700012,4540273
2023-10-11,950.000000,978.000000,946.000000,971.750000,971.750000,4518522
2023-10-12,981.000000,983.549988,951.549988,957.549988,957.549988,2305028
2023-10-13,949.950012,967.950012,929.000000,933.099976,933.099976,2483633
2023-10-16,939.299988,944.000000,925.000000,937.849976,937.849976,1722235
2023-10-17,941.000000,946.299988,928.000000,941.549988,941.549988,2007371
2023-10-18,943.000000,951.799988,935.150024,947.950012,947.950012,1824228
2023-10-19,952.000000,976.750000,935.700012,968.450012,968.450012,3735586
2023-10-20,969.750000,998.299988,961.900024,987.650024,987.650024,5799353
2023-10-23,987.000000,992.000000,881.200012,923.700012,923.700012,7406062
2023-10-25,927.049988,937.400024,885.200012,916.500000,916.500000,4787552
2023-10-26,911.200012,911.400024,870.000000,875.950012,875.950012,3276337
2023-10-27,885.849976,916.700012,883.099976,896.349976,896.349976,2716127
2023-10-30,904.900024,939.049988,896.000000,922.599976,922.599976,2595660
2023-10-31,942.000000,952.650024,912.250000,920.750000,920.750000,2913980
2023-11-01,920.000000,927.950012,908.000000,913.349976,913.349976,1618045
2023-11-02,925.000000,928.849976,913.549988,921.250000,921.250000,1494872
2023-11-03,926.000000,928.799988,896.650024,904.049988,904.049988,2856328
2023-11-06,913.849976,915.000000,876.049988,880.650024,880.650024,3495725
2023-11-07,885.000000,893.950012,876.650024,881.650024,881.650024,2570771
2023-11-08,885.000000,906.450012,884.599976,896.150024,896.150024,2394902
2023-11-09,900.950012,904.450012,890.400024,894.549988,894.549988,996019
2023-11-10,894.549988,898.349976,880.200012,894.150024,894.150024,1271320
2023-11-13,891.000000,899.000000,891.000000,894.650024,894.650024,860179
2023-11-15,915.000000,924.950012,903.900024,919.099976,919.099976,3802638
2023-11-16,920.000000,922.849976,898.000000,905.349976,905.349976,2798897
2023-11-17,892.950012,893.299988,870.900024,888.400024,888.400024,5542250
2023-11-20,895.000000,905.250000,890.549988,901.349976,901.349976,2310524
2023-11-21,906.950012,917.549988,894.000000,912.450012,912.450012,2460649
2023-11-22,916.500000,922.400024,910.000000,918.750000,918.750000,2331673
2023-11-23,918.799988,926.950012,910.200012,923.400024,923.400024,1955827
2023-11-24,920.000000,920.000000,877.150024,892.549988,892.549988,21100108
2023-11-28,891.000000,895.000000,878.150024,888.650024,888.650024,4586218
2023-11-29,892.000000,893.950012,862.099976,867.349976,867.349976,4417771
2023-11-30,877.000000,886.500000,862.450012,875.849976,875.849976,30547550
2023-12-01,875.849976,884.150024,867.200012,870.650024,870.650024,1199062
2023-12-04,878.349976,881.150024,853.150024,855.400024,855.400024,1891411
2023-12-05,860.000000,867.000000,837.000000,839.400024,839.400024,2312043
2023-12-06,845.000000,847.000000,810.049988,813.049988,813.049988,4786923
2023-12-07,728.849976,728.849976,650.450012,661.349976,661.349976,36830243
2023-12-08,669.700012,679.849976,637.000000,651.250000,651.250000,15279182
2023-12-11,664.900024,667.000000,651.200012,656.650024,656.650024,5245093
2023-12-12,655.000000,658.000000,614.799988,616.549988,616.549988,15726788
2023-12-13,616.549988,616.750000,592.700012,600.000000,600.000000,14813146
2023-12-14,605.000000,616.400024,603.200012,606.150024,606.150024,7805126
2023-12-15,600.000000,609.450012,599.049988,606.099976,606.099976,5549270
2023-12-18,610.000000,624.000000,607.000000,615.799988,615.799988,9516903
2023-12-19,623.950012,626.000000,618.299988,622.700012,622.700012,4880996
2023-12-20,627.900024,635.950012,610.000000,615.150024,615.150024,14409676
2023-12-21,615.000000,641.049988,606.049988,638.500000,638.500000,7428551
2023-12-22,646.000000,650.599976,635.099976,642.200012,642.200012,5075390
2023-12-26,643.900024,644.900024,630.000000,631.799988,631.799988,3785953
2023-12-27,635.000000,641.950012,630.150024,634.849976,634.849976,2095270
2023-12-28,639.000000,640.500000,631.150024,634.049988,634.049988,1809403
2023-12-29,634.099976,643.000000,631.349976,635.450012,635.450012,2488030
2024-01-01,637.000000,648.849976,636.650024,646.099976,646.099976,3043220
2024-01-02,648.000000,654.000000,641.099976,651.099976,651.099976,3129266
2024-01-03,654.000000,678.750000,648.349976,673.700012,673.700012,8321160
2024-01-04,675.500000,677.000000,664.250000,668.700012,668.700012,3098366
2024-01-05,674.700012,688.000000,672.000000,685.150024,685.150024,5866520
2024-01-08,687.000000,702.950012,684.200012,690.549988,690.549988,5801579
2024-01-09,697.000000,699.700012,676.200012,685.700012,685.700012,3520802
2024-01-10,688.000000,693.849976,681.500000,685.150024,685.150024,2210109
2024-01-11,690.000000,691.650024,678.950012,684.849976,684.849976,1810884
2024-01-12,686.000000,696.000000,684.400024,692.450012,692.450012,2490143
2024-01-15,692.450012,692.450012,692.450012,692.450012,692.450012,0
2024-01-16,720.000000,750.000000,719.200012,747.349976,747.349976,10245974
2024-01-17,742.000000,769.950012,731.400024,736.250000,736.250000,6597524
2024-01-18,736.000000,759.599976,721.549988,754.299988,754.299988,5994981
2024-01-19,760.500000,789.000000,758.000000,773.599976,773.599976,7874584
2024-01-23,793.000000,793.000000,736.599976,755.900024,755.900024,8164301
2024-01-24,754.000000,759.799988,744.400024,753.750000,753.750000,4201784
2024-01-25,756.000000,767.700012,755.150024,763.049988,763.049988,2297563
2024-01-29,763.950012,768.900024,747.049988,752.049988,752.049988,3108252
2024-01-30,753.000000,767.000000,753.000000,761.099976,761.099976,3415910
2024-01-31,758.150024,774.299988,753.099976,761.200012,761.200012,2932281
2024-02-01,609.000000,609.000000,609.000000,609.000000,609.000000,1319654
2024-02-02,487.200012,487.200012,487.200012,487.200012,487.200012,8816560
2024-02-05,438.500000,438.500000,438.500000,438.500000,438.500000,7385809
2024-02-06,395.000000,473.549988,395.000000,451.149994,451.149994,63835202
2024-02-07,463.000000,496.250000,462.000000,496.250000,496.250000,20273368
2024-02-08,525.000000,528.000000,446.649994,446.649994,446.649994,21240680
2024-02-09,420.000000,438.000000,410.000000,419.850006,419.850006,14918098
2024-02-12,430.049988,435.500000,411.200012,422.200012,422.200012,10958969
2024-02-13,403.000000,408.000000,380.000000,380.149994,380.149994,11455765
2024-02-14,355.000000,360.149994,342.149994,342.149994,342.149994,15657904
2024-02-15,326.700012,338.450012,325.049988,325.049988,325.049988,10324976
2024-02-16,325.000000,341.299988,318.049988,341.299988,341.299988,19113793
2024-02-19,358.350006,358.350006,358.350006,358.350006,358.350006,1205875
2024-02-20,376.250000,376.250000,376.250000,376.250000,376.250000,1009337
2024-02-21,395.049988,395.049988,395.049988,395.049988,395.049988,1021399
2024-02-22,400.000000,402.950012,380.600006,388.350006,388.350006,21147933
2024-02-23,392.000000,407.750000,385.000000,407.750000,407.750000,7919872
2024-02-26,420.000000,428.100006,420.000000,428.100006,428.100006,8475917
2024-02-27,418.000000,449.500000,413.200012,427.549988,427.549988,20736054
2024-02-28,432.000000,432.000000,406.200012,406.200012,406.200012,4426529
2024-02-29,395.000000,419.399994,385.899994,403.299988,403.299988,13630735
2024-03-01,416.100006,423.450012,413.200012,423.450012,423.450012,4664243
2024-03-04,410.799988,424.200012,400.000000,418.200012,418.200012,3333960
2024-03-05,418.000000,418.000000,399.350006,404.149994,404.149994,5331595
2024-03-06,404.149994,404.149994,384.100006,393.049988,393.049988,2957807
2024-03-07,405.000000,405.250000,396.000000,400.750000,400.750000,1612307
2024-03-11,409.950012,409.950012,386.250000,388.799988,388.799988,1902348
2024-03-12,388.750000,391.149994,369.399994,369.399994,369.399994,3361826
2024-03-13,370.500000,372.450012,350.950012,350.950012,350.950012,2583164
2024-03-14,336.250000,362.149994,334.250000,353.049988,353.049988,5453642
2024-03-15,370.700012,370.700012,367.250000,370.700012,370.700012,5064403
2024-03-18,379.000000,389.200012,373.049988,389.200012,389.200012,7280856
2024-03-19,397.049988,408.649994,391.600006,406.350006,406.350006,8749001
2024-03-20,416.000000,425.700012,405.000000,420.250000,420.250000,6512954
2024-03-21,432.000000,437.399994,405.000000,410.850006,410.850006,5120160
2024-03-22,412.850006,417.450012,398.149994,402.350006,402.350006,2574779
2024-03-26,402.350006,404.500000,394.049988,398.450012,398.450012,2363658
2024-03-27,397.000000,415.299988,394.000000,396.799988,396.799988,4405505
2024-03-28,402.399994,404.950012,399.000000,402.649994,402.649994,2536846
2024-04-01,402.750000,410.000000,400.000000,406.049988,406.049988,1667152
2024-04-02,410.000000,422.000000,405.000000,416.350006,416.350006,3213704
2024-04-03,416.350006,419.399994,409.950012,410.899994,410.899994,1256770
2024-04-04,412.399994,417.000000,410.000000,410.799988,410.799988,985713
2024-04-05,410.399994,422.649994,410.000000,417.549988,417.549988,2363933
2024-04-08,418.000000,422.149994,411.200012,412.200012,412.200012,870287
2024-04-09,416.000000,416.450012,402.899994,404.200012,404.200012,926611
2024-04-10,400.000000,403.950012,388.000000,400.549988,400.549988,3363668
2024-04-12,400.649994,402.299988,391.000000,391.600006,391.600006,1334563
2024-04-15,381.000000,398.600006,377.549988,389.750000,389.750000,1637503
2024-04-16,389.250000,397.399994,385.350006,391.350006,391.350006,1098457
2024-04-18,401.000000,409.000000,387.000000,388.500000,388.500000,1258964
2024-04-19,388.000000,388.000000,377.000000,377.850006,377.850006,1590630
2024-04-22,382.950012,388.450012,375.799988,377.700012,377.700012,922319
2024-04-23,384.500000,384.500000,375.549988,382.700012,382.700012,1509139
2024-04-24,385.049988,391.350006,380.600006,382.649994,382.649994,1241887
2024-04-25,382.500000,384.250000,378.000000,379.049988,379.049988,794300
2024-04-26,380.600006,382.000000,375.799988,376.899994,376.899994,1165552
2024-04-29,379.250000,384.000000,374.000000,377.750000,377.750000,1080192
2024-04-30,377.799988,379.500000,371.000000,372.399994,372.399994,1183679
2024-05-02,372.549988,386.000000,366.549988,372.200012,372.200012,2043727
2024-05-03,373.000000,375.500000,368.049988,369.899994,369.899994,983852
2024-05-06,351.399994,365.000000,351.399994,351.399994,351.399994,4669633
2024-05-07,351.350006,351.350006,333.850006,333.850006,333.850006,5412856
2024-05-08,331.000000,332.000000,317.149994,317.149994,317.149994,7390132
2024-05-09,313.649994,333.000000,310.000000,333.000000,333.000000,9033327
2024-05-10,339.000000,349.649994,335.100006,349.649994,349.649994,5692885
2024-05-13,358.049988,359.600006,335.049988,343.500000,343.500000,2666342
2024-05-14,342.700012,343.799988,333.049988,340.049988,340.049988,1471994
2024-05-15,340.149994,347.799988,331.649994,343.250000,343.250000,2003944
2024-05-16,344.500000,350.000000,339.000000,342.549988,342.549988,1136979
2024-05-17,342.549988,347.000000,339.299988,342.250000,342.250000,1159700
2024-05-21,348.000000,361.600006,341.450012,351.700012,351.700012,3172650
2024-05-22,356.000000,369.250000,344.500000,368.850006,368.850006,5231893
2024-05-23,368.000000,368.000000,353.500000,356.250000,356.250000,2589388
2024-05-24,354.000000,354.700012,339.049988,340.950012,340.950012,4362341
2024-05-27,342.000000,357.950012,341.899994,356.700012,356.700012,4685308
2024-05-28,357.950012,363.899994,341.500000,342.350006,342.350006,2420896
2024-05-29,359.450012,359.450012,359.450012,359.450012,359.450012,1458423
2024-05-30,377.399994,377.399994,377.399994,377.399994,377.399994,1656287
2024-05-31,384.950012,396.250000,358.549988,360.750000,360.750000,44068826
2024-06-03,378.750000,378.750000,370.000000,376.200012,376.200012,7685575
2024-06-04,373.000000,373.000000,357.399994,357.399994,357.399994,3491325
2024-06-05,351.250000,354.649994,339.549988,339.850006,339.850006,7404922
2024-06-06,345.000000,350.000000,341.000000,346.649994,346.649994,3037856
2024-06-07,349.000000,381.299988,347.200012,381.299988,381.299988,8096613
2024-06-10,382.000000,414.000000,381.500000,389.049988,389.049988,7714614
2024-06-11,390.549988,393.850006,378.049988,380.549988,380.549988,2837645
2024-06-12,382.100006,416.750000,377.000000,402.500000,402.500000,10281686
2024-06-13,407.000000,439.000000,405.549988,428.049988,428.049988,16454024
2024-06-14,436.049988,440.500000,422.149994,425.049988,425.049988,5490425
2024-06-18,442.000000,442.000000,411.000000,417.000000,417.000000,12825770
2024-06-19,420.000000,422.000000,403.500000,410.250000,410.250000,4054335
2024-06-20,414.000000,419.799988,410.250000,411.500000,411.500000,1905808
2024-06-21,411.500000,414.700012,402.500000,411.149994,411.149994,2535336
2024-06-24,409.700012,417.100006,406.049988,410.700012,410.700012,2290263
2024-06-25,415.000000,424.399994,409.250000,412.799988,412.799988,3221883
2024-06-26,413.000000,414.700012,406.549988,409.350006,409.350006,1504820
2024-06-27,408.000000,411.000000,400.100006,404.299988,404.299988,2060528
2024-06-28,405.000000,411.500000,400.049988,401.750000,401.750000,2162358
2024-07-01,403.000000,423.700012,403.000000,411.850006,411.850006,4061370
2024-07-02,412.049988,414.700012,409.049988,412.950012,412.950012,220505
